ï»¿SITC,LAND,INDUD,TID,INDHOLD,Kategori
54 Medicinske og pharmaceutiske produkter,Burkina Faso,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Burkina Faso,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Burkina Faso,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Burkina Faso,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Burundi,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Burundi,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Burundi,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Burundi,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Cambodja,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Cambodja,Import,2019,117,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Cambodja,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Cambodja,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Cameroun,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Cameroun,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Cameroun,Import,2020,2,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Cameroun,Import,2021,1,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Canada,Import,2018,37421,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Canada,Import,2019,36000,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Canada,Import,2020,12788,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Canada,Import,2021,15578,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,CaymanÃ¸erne,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,CaymanÃ¸erne,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,CaymanÃ¸erne,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,CaymanÃ¸erne,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Centralafrikanske Republik,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Centralafrikanske Republik,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Centralafrikanske Republik,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Centralafrikanske Republik,Import,2021,255,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Ceuta,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Ceuta,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Ceuta,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Ceuta,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Chile,Import,2018,5,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Chile,Import,2019,380,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Chile,Import,2020,21,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Chile,Import,2021,46,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,CocosÃ¸erne,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,CocosÃ¸erne,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,CocosÃ¸erne,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,CocosÃ¸erne,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Colombia,Import,2018,9,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Colombia,Import,2019,622,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Colombia,Import,2020,6,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Colombia,Import,2021,10449,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Comorerne,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Comorerne,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Comorerne,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Comorerne,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,"Congo, Republikken",Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,"Congo, Republikken",Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,"Congo, Republikken",Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,"Congo, Republikken",Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,"Congo, Demokratiske Republik",Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,"Congo, Demokratiske Republik",Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,"Congo, Demokratiske Republik",Import,2020,1,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,"Congo, Demokratiske Republik",Import,2021,1,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,CookÃ¸erne,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,CookÃ¸erne,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,CookÃ¸erne,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,CookÃ¸erne,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Costa Rica,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Costa Rica,Import,2019,3,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Costa Rica,Import,2020,3,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Costa Rica,Import,2021,2,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Cuba,Import,2018,38,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Cuba,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Cuba,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Cuba,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Curacao,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Curacao,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Curacao,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Curacao,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Cypern,Import,2018,13631,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Cypern,Import,2019,11648,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Cypern,Import,2020,26412,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Cypern,Import,2021,64941,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,DDR,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,DDR,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,DDR,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,DDR,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Dominikanske Republik,Import,2018,55,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Dominikanske Republik,Import,2019,165,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Dominikanske Republik,Import,2020,137,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Dominikanske Republik,Import,2021,102,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Djibouti,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Djibouti,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Djibouti,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Djibouti,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Dominica,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Dominica,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Dominica,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Dominica,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Ecuador,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Ecuador,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Ecuador,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Ecuador,Import,2021,1910,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Egypten,Import,2018,220,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Egypten,Import,2019,27,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Egypten,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Egypten,Import,2021,18,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,El Salvador,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,El Salvador,Import,2019,1,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,El Salvador,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,El Salvador,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Elfenbenskysten,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Elfenbenskysten,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Elfenbenskysten,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Elfenbenskysten,Import,2021,6,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Eritrea,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Eritrea,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Eritrea,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Eritrea,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Estland,Import,2018,16725,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Estland,Import,2019,10895,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Estland,Import,2020,5977,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Estland,Import,2021,2621,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Etiopien,Import,2018,2,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Etiopien,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Etiopien,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Etiopien,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,FalklandsÃ¸erne,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,FalklandsÃ¸erne,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,FalklandsÃ¸erne,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,FalklandsÃ¸erne,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Fiji,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Fiji,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Fiji,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Fiji,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Filippinerne,Import,2018,241,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Filippinerne,Import,2019,1032,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Filippinerne,Import,2020,529,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Filippinerne,Import,2021,542,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Finland,Import,2018,208414,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Finland,Import,2019,164602,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Finland,Import,2020,153140,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Finland,Import,2021,174675,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Forenede Arabiske Emirater,Import,2018,18,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Forenede Arabiske Emirater,Import,2019,2,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Forenede Arabiske Emirater,Import,2020,4,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Forenede Arabiske Emirater,Import,2021,10,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Frankrig og Monaco,Import,2018,1509936,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Frankrig og Monaco,Import,2019,2088495,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Frankrig og Monaco,Import,2020,3144044,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Frankrig og Monaco,Import,2021,3491785,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Fransk Guyana,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Fransk Guyana,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Fransk Guyana,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Fransk Guyana,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Fransk Polynesien,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Fransk Polynesien,Import,2019,1,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Fransk Polynesien,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Fransk Polynesien,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Franske besiddelser i det sydlige Indiske Ocean,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Franske besiddelser i det sydlige Indiske Ocean,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Franske besiddelser i det sydlige Indiske Ocean,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Franske besiddelser i det sydlige Indiske Ocean,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Fremmede tropper i Tyskland,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Fremmede tropper i Tyskland,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Fremmede tropper i Tyskland,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Fremmede tropper i Tyskland,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,FÃ¦rÃ¸erne,Import,2018,17,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,FÃ¦rÃ¸erne,Import,2019,213,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,FÃ¦rÃ¸erne,Import,2020,169,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,FÃ¦rÃ¸erne,Import,2021,207,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Gabon,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Gabon,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Gabon,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Gabon,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Gambia,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Gambia,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Gambia,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Gambia,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Gaza og Jericho,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Gaza og Jericho,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Gaza og Jericho,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Gaza og Jericho,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Georgien,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Georgien,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Georgien,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Georgien,Import,2021,1,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Ghana,Import,2018,11,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Ghana,Import,2019,12,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Ghana,Import,2020,5,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Ghana,Import,2021,18,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Gibraltar,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Gibraltar,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Gibraltar,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Gibraltar,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Grenada,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Grenada,Import,2019,1,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Grenada,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Grenada,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,GrÃ¦kenland,Import,2018,46506,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,GrÃ¦kenland,Import,2019,39518,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,GrÃ¦kenland,Import,2020,104075,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,GrÃ¦kenland,Import,2021,94821,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,GrÃ¸nland,Import,2018,40,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,GrÃ¸nland,Import,2019,41,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,GrÃ¸nland,Import,2020,42,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,GrÃ¸nland,Import,2021,41,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Guadeloupe,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Guadeloupe,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Guadeloupe,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Guadeloupe,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Guam,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Guam,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Guam,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Guam,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Guatemala,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Guatemala,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Guatemala,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Guatemala,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Guinea,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Guinea,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Guinea,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Guinea,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Guinea-Bissau,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Guinea-Bissau,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Guinea-Bissau,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Guinea-Bissau,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Guyana,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Guyana,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Guyana,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Guyana,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Haiti,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Haiti,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Haiti,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Haiti,Import,2021,1,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Heard- og McDonaldÃ¸erne,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Heard- og McDonaldÃ¸erne,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Heard- og McDonaldÃ¸erne,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Heard- og McDonaldÃ¸erne,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Honduras,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Honduras,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Honduras,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Honduras,Import,2021,4,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Hongkong,Import,2018,4022,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Hongkong,Import,2019,3446,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Hongkong,Import,2020,4790,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Hongkong,Import,2021,6280,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Belarus,Import,2018,2,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Belarus,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Belarus,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Belarus,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Indien,Import,2018,122851,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Indien,Import,2019,98896,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Indien,Import,2020,134284,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Indien,Import,2021,190690,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Indonesien,Import,2018,2,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Indonesien,Import,2019,8,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Indonesien,Import,2020,21,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Indonesien,Import,2021,19,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Irak,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Irak,Import,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Irak,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Irak,Import,2021,2,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Iran,Import,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Iran,Import,2019,1,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Iran,Import,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Iran,Import,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Irland,Import,2018,1810424,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Irland,Import,2019,1820421,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Irland,Import,2020,1907575,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Irland,Import,2021,1154815,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Island,Import,2018,117,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Island,Import,2019,186,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Island,Import,2020,195,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Island,Import,2021,2916,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Israel,Import,2018,2205,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Israel,Import,2019,50842,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Israel,Import,2020,81238,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Israel,Import,2021,66928,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Italien,Import,2018,942930,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Italien,Import,2019,1150415,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Italien,Import,2020,1320327,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Italien,Import,2021,1075699,Kemikalier og relaterede produkter
