ï»¿SITC,LAND,INDUD,TID,INDHOLD,Kategori
54 Medicinske og pharmaceutiske produkter,Belize,Eksport,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Belize,Eksport,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Belize,Eksport,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Belize,Eksport,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Benin,Eksport,2018,199,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Benin,Eksport,2019,185,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Benin,Eksport,2020,6359,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Benin,Eksport,2021,2341,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Bermuda,Eksport,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Bermuda,Eksport,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Bermuda,Eksport,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Bermuda,Eksport,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Bhutan,Eksport,2018,32,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Bhutan,Eksport,2019,40,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Bhutan,Eksport,2020,217,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Bhutan,Eksport,2021,5520,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Bolivia,Eksport,2018,6699,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Bolivia,Eksport,2019,8566,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Bolivia,Eksport,2020,6492,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Bolivia,Eksport,2021,8796,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,"Bonaire, Sint Eustatius og Saba",Eksport,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,"Bonaire, Sint Eustatius og Saba",Eksport,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,"Bonaire, Sint Eustatius og Saba",Eksport,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,"Bonaire, Sint Eustatius og Saba",Eksport,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Bosnien-Hercegovina,Eksport,2018,39477,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Bosnien-Hercegovina,Eksport,2019,72814,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Bosnien-Hercegovina,Eksport,2020,39950,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Bosnien-Hercegovina,Eksport,2021,5199,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Botswana,Eksport,2018,132,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Botswana,Eksport,2019,66,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Botswana,Eksport,2020,56,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Botswana,Eksport,2021,113,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,BouvetÃ¸en,Eksport,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,BouvetÃ¸en,Eksport,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,BouvetÃ¸en,Eksport,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,BouvetÃ¸en,Eksport,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Brasilien,Eksport,2018,1626966,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Brasilien,Eksport,2019,2043713,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Brasilien,Eksport,2020,1610399,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Brasilien,Eksport,2021,2396933,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Britisk Oceanien,Eksport,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Britisk Oceanien,Eksport,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Britisk Oceanien,Eksport,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Britisk Oceanien,Eksport,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Britiske JomfruÃ¸er,Eksport,2018,2,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Britiske JomfruÃ¸er,Eksport,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Britiske JomfruÃ¸er,Eksport,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Britiske JomfruÃ¸er,Eksport,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Britiske territorium i det Indiske Ocean,Eksport,2018,24,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Britiske territorium i det Indiske Ocean,Eksport,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Britiske territorium i det Indiske Ocean,Eksport,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Britiske territorium i det Indiske Ocean,Eksport,2021,1498,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Brunei,Eksport,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Brunei,Eksport,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Brunei,Eksport,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Brunei,Eksport,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Bulgarien,Eksport,2018,195496,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Bulgarien,Eksport,2019,230775,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Bulgarien,Eksport,2020,240032,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Bulgarien,Eksport,2021,272027,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Burkina Faso,Eksport,2018,55,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Burkina Faso,Eksport,2019,128,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Burkina Faso,Eksport,2020,4853,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Burkina Faso,Eksport,2021,40,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Burundi,Eksport,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Burundi,Eksport,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Burundi,Eksport,2020,283,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Burundi,Eksport,2021,571,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Cambodja,Eksport,2018,21158,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Cambodja,Eksport,2019,18627,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Cambodja,Eksport,2020,24313,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Cambodja,Eksport,2021,20028,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Cameroun,Eksport,2018,1783,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Cameroun,Eksport,2019,1063,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Cameroun,Eksport,2020,1391,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Cameroun,Eksport,2021,1567,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Canada,Eksport,2018,2502643,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Canada,Eksport,2019,2728724,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Canada,Eksport,2020,2357011,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Canada,Eksport,2021,2468714,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,CaymanÃ¸erne,Eksport,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,CaymanÃ¸erne,Eksport,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,CaymanÃ¸erne,Eksport,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,CaymanÃ¸erne,Eksport,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Centralafrikanske Republik,Eksport,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Centralafrikanske Republik,Eksport,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Centralafrikanske Republik,Eksport,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Centralafrikanske Republik,Eksport,2021,760,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Ceuta,Eksport,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Ceuta,Eksport,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Ceuta,Eksport,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Ceuta,Eksport,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Chile,Eksport,2018,254957,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Chile,Eksport,2019,309776,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Chile,Eksport,2020,287385,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Chile,Eksport,2021,350476,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,CocosÃ¸erne,Eksport,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,CocosÃ¸erne,Eksport,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,CocosÃ¸erne,Eksport,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,CocosÃ¸erne,Eksport,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Colombia,Eksport,2018,323796,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Colombia,Eksport,2019,529227,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Colombia,Eksport,2020,490838,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Colombia,Eksport,2021,510711,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Comorerne,Eksport,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Comorerne,Eksport,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Comorerne,Eksport,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Comorerne,Eksport,2021,19,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,"Congo, Republikken",Eksport,2018,141,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,"Congo, Republikken",Eksport,2019,11,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,"Congo, Republikken",Eksport,2020,225,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,"Congo, Republikken",Eksport,2021,22,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,"Congo, Demokratiske Republik",Eksport,2018,6580,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,"Congo, Demokratiske Republik",Eksport,2019,2601,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,"Congo, Demokratiske Republik",Eksport,2020,9455,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,"Congo, Demokratiske Republik",Eksport,2021,185,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,CookÃ¸erne,Eksport,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,CookÃ¸erne,Eksport,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,CookÃ¸erne,Eksport,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,CookÃ¸erne,Eksport,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Costa Rica,Eksport,2018,60019,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Costa Rica,Eksport,2019,89046,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Costa Rica,Eksport,2020,70040,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Costa Rica,Eksport,2021,77631,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Cuba,Eksport,2018,70000,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Cuba,Eksport,2019,75532,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Cuba,Eksport,2020,83801,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Cuba,Eksport,2021,66404,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Curacao,Eksport,2018,784,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Curacao,Eksport,2019,1514,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Curacao,Eksport,2020,790,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Curacao,Eksport,2021,5,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Cypern,Eksport,2018,15167,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Cypern,Eksport,2019,15603,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Cypern,Eksport,2020,4757,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Cypern,Eksport,2021,7434,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,DDR,Eksport,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,DDR,Eksport,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,DDR,Eksport,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,DDR,Eksport,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Dominikanske Republik,Eksport,2018,10501,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Dominikanske Republik,Eksport,2019,11958,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Dominikanske Republik,Eksport,2020,13472,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Dominikanske Republik,Eksport,2021,6577,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Djibouti,Eksport,2018,3201,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Djibouti,Eksport,2019,8160,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Djibouti,Eksport,2020,4834,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Djibouti,Eksport,2021,1814,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Dominica,Eksport,2018,780,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Dominica,Eksport,2019,20,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Dominica,Eksport,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Dominica,Eksport,2021,63,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Ecuador,Eksport,2018,30766,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Ecuador,Eksport,2019,38311,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Ecuador,Eksport,2020,39152,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Ecuador,Eksport,2021,50064,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Egypten,Eksport,2018,516820,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Egypten,Eksport,2019,574840,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Egypten,Eksport,2020,649469,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Egypten,Eksport,2021,796891,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,El Salvador,Eksport,2018,22294,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,El Salvador,Eksport,2019,20403,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,El Salvador,Eksport,2020,22016,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,El Salvador,Eksport,2021,6164,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Elfenbenskysten,Eksport,2018,238,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Elfenbenskysten,Eksport,2019,41,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Elfenbenskysten,Eksport,2020,27,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Elfenbenskysten,Eksport,2021,6284,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Eritrea,Eksport,2018,1895,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Eritrea,Eksport,2019,1370,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Eritrea,Eksport,2020,7969,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Eritrea,Eksport,2021,2239,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Estland,Eksport,2018,34865,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Estland,Eksport,2019,21105,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Estland,Eksport,2020,21930,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Estland,Eksport,2021,26459,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Etiopien,Eksport,2018,7263,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Etiopien,Eksport,2019,5447,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Etiopien,Eksport,2020,15074,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Etiopien,Eksport,2021,32617,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,FalklandsÃ¸erne,Eksport,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,FalklandsÃ¸erne,Eksport,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,FalklandsÃ¸erne,Eksport,2020,21,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,FalklandsÃ¸erne,Eksport,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Fiji,Eksport,2018,53,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Fiji,Eksport,2019,24,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Fiji,Eksport,2020,81,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Fiji,Eksport,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Filippinerne,Eksport,2018,193771,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Filippinerne,Eksport,2019,235317,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Filippinerne,Eksport,2020,185923,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Filippinerne,Eksport,2021,121683,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Finland,Eksport,2018,2140795,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Finland,Eksport,2019,1953196,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Finland,Eksport,2020,2657161,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Finland,Eksport,2021,2822887,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Forenede Arabiske Emirater,Eksport,2018,512852,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Forenede Arabiske Emirater,Eksport,2019,619841,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Forenede Arabiske Emirater,Eksport,2020,686201,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Forenede Arabiske Emirater,Eksport,2021,728915,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Frankrig og Monaco,Eksport,2018,3431879,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Frankrig og Monaco,Eksport,2019,4008296,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Frankrig og Monaco,Eksport,2020,4121881,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Frankrig og Monaco,Eksport,2021,3945786,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Fransk Guyana,Eksport,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Fransk Guyana,Eksport,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Fransk Guyana,Eksport,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Fransk Guyana,Eksport,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Fransk Polynesien,Eksport,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Fransk Polynesien,Eksport,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Fransk Polynesien,Eksport,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Fransk Polynesien,Eksport,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Franske besiddelser i det sydlige Indiske Ocean,Eksport,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Franske besiddelser i det sydlige Indiske Ocean,Eksport,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Franske besiddelser i det sydlige Indiske Ocean,Eksport,2020,3,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Franske besiddelser i det sydlige Indiske Ocean,Eksport,2021,7,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Fremmede tropper i Tyskland,Eksport,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Fremmede tropper i Tyskland,Eksport,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Fremmede tropper i Tyskland,Eksport,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Fremmede tropper i Tyskland,Eksport,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,FÃ¦rÃ¸erne,Eksport,2018,148933,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,FÃ¦rÃ¸erne,Eksport,2019,156437,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,FÃ¦rÃ¸erne,Eksport,2020,171795,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,FÃ¦rÃ¸erne,Eksport,2021,188523,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Gabon,Eksport,2018,13,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Gabon,Eksport,2019,29,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Gabon,Eksport,2020,6,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Gabon,Eksport,2021,42,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Gambia,Eksport,2018,224,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Gambia,Eksport,2019,223,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Gambia,Eksport,2020,75,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Gambia,Eksport,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Gaza og Jericho,Eksport,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Gaza og Jericho,Eksport,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Gaza og Jericho,Eksport,2020,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Gaza og Jericho,Eksport,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Georgien,Eksport,2018,10618,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Georgien,Eksport,2019,12346,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Georgien,Eksport,2020,11730,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Georgien,Eksport,2021,14375,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Ghana,Eksport,2018,6175,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Ghana,Eksport,2019,13913,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Ghana,Eksport,2020,8776,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Ghana,Eksport,2021,7955,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Gibraltar,Eksport,2018,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Gibraltar,Eksport,2019,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Gibraltar,Eksport,2020,1,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Gibraltar,Eksport,2021,0,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Grenada,Eksport,2018,414,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Grenada,Eksport,2019,879,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Grenada,Eksport,2020,447,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,Grenada,Eksport,2021,334,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,GrÃ¦kenland,Eksport,2018,545364,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,GrÃ¦kenland,Eksport,2019,485131,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,GrÃ¦kenland,Eksport,2020,773410,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,GrÃ¦kenland,Eksport,2021,733418,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,GrÃ¸nland,Eksport,2018,102103,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,GrÃ¸nland,Eksport,2019,94482,Kemikalier og relaterede produkter
54 Medicinske og pharmaceutiske produkter,GrÃ¸nland,Eksport,2020,125397,Kemikalier og relaterede produkter
